2.405304e-05,-6.336163e-27,1.575799e-04
-1.578354e-05,4.188542e-28,4.906009e-05
-3.112242e-06,2.810255e-27,1.069433e-04
-1.267442e-05,-4.755364e-27,8.351681e-05
5.506721e-06,6.048211e-27,8.238278e-05
-4.503190e-06,2.485100e-27,-3.812472e-05
-1.982539e-05,1.049722e-27,-1.347190e-04
-1.084854e-05,-2.066976e-27,-7.919827e-05
-4.763962e-06,-7.433046e-27,8.510081e-05
8.938336e-06,4.413514e-27,-1.303291e-04
-1.115855e-05,9.969943e-28,4.347152e-05
-1.124848e-05,1.425580e-27,-1.698627e-04
1.858003e-05,1.205367e-27,-9.573789e-05
6.846268e-06,-6.301446e-28,-1.217749e-04
-3.731331e-06,1.408208e-27,-3.434192e-05
-1.371354e-05,-3.436923e-27,9.147259e-05
9.843237e-06,-1.247319e-27,-4.041131e-06
1.188878e-05,2.555749e-27,8.920189e-05
1.455638e-05,4.089649e-27,8.096653e-05
-5.796459e-06,-1.136530e-27,1.217990e-04
-7.046559e-06,-5.605802e-28,-1.281528e-04
1.102415e-05,-3.756349e-27,-1.007657e-04
-7.691083e-06,8.053933e-27,-4.605214e-05
5.773467e-06,-9.131642e-27,-1.519445e-04
-6.689046e-06,-1.879038e-27,3.263224e-05
1.970017e-07,-1.964783e-27,7.403697e-05
-9.875014e-06,9.337107e-27,2.294760e-05
5.126634e-06,-3.989126e-27,-6.995087e-05
5.675742e-06,-1.413010e-27,-8.310817e-05
-7.220655e-06,-1.042279e-27,4.635033e-05
6.112726e-06,-1.263865e-27,2.586625e-05
-3.595047e-07,-2.566386e-27,8.857472e-05
-4.380725e-06,3.540384e-27,-7.521603e-05
8.553203e-06,1.172956e-27,1.062019e-04
1.157957e-05,-2.672562e-27,-5.943832e-05
-6.795615e-06,-4.326951e-27,1.212359e-04
4.471803e-06,4.165544e-27,6.795347e-05
7.368646e-06,2.287405e-27,-1.029347e-04
6.442877e-07,-6.048252e-27,1.347528e-04
-1.175250e-05,2.827283e-27,-1.162193e-04
2.388412e-06,-1.017419e-26,-9.242308e-06
-6.490702e-06,3.205433e-27,-9.315829e-05
1.302348e-05,2.910187e-28,7.840516e-06
2.179702e-05,2.048785e-27,-3.847674e-05
1.336287e-05,4.004411e-27,1.425187e-04
-2.723927e-06,1.080782e-27,-1.319108e-04
8.988283e-06,5.776773e-29,-1.186750e-04
-1.318269e-05,-1.312138e-27,1.171112e-04
-7.837724e-06,-2.801586e-27,1.066060e-04
6.816070e-08,2.545288e-27,1.064886e-04
