-8.977634e-06,1.719935e-04
-6.262832e-06,3.374238e-05
-2.760084e-06,-1.128294e-04
3.264445e-06,1.810018e-04
-4.442605e-06,1.591711e-04
2.551673e-06,-8.571352e-05
-6.707676e-06,-1.893945e-04
2.281967e-06,-7.084587e-05
1.486381e-05,-1.321815e-04
1.103140e-05,2.254816e-05
2.805642e-06,-4.159247e-05
-3.668405e-06,1.785727e-04
-1.068713e-05,-1.895657e-04
-1.812140e-05,-1.694528e-04
-1.399884e-05,1.003901e-04
-8.904767e-06,-3.030962e-05
1.192806e-07,4.688717e-05
2.978566e-06,1.872003e-04
2.092750e-05,-1.274722e-04
-7.017058e-06,-1.195534e-04
9.876846e-06,1.626826e-04
-5.662365e-06,-1.754012e-04
1.584515e-05,-5.017488e-05
-9.646537e-06,-1.855173e-04
-1.876152e-05,1.239052e-05
-3.539746e-06,-1.611737e-04
-8.001349e-06,-1.155774e-04
4.010844e-06,1.089386e-04
-7.887539e-06,1.286015e-04
-4.454909e-06,1.778539e-04
-1.356348e-05,-2.534052e-07
-1.001900e-06,1.814767e-04
4.511223e-06,-5.195692e-05
5.488525e-06,-1.114624e-04
1.001705e-05,-1.245468e-04
-3.886831e-07,-3.642029e-05
-1.383178e-05,-1.278293e-05
-1.076807e-05,-2.987713e-05
3.385063e-06,-1.720853e-04
9.965418e-06,4.441250e-05
2.148856e-05,-1.629603e-04
-1.548812e-06,1.769728e-04
4.854185e-06,1.865151e-04
4.598867e-06,1.727198e-04
1.236923e-05,1.279872e-05
-2.163667e-06,-1.545438e-04
7.130859e-06,-1.737592e-04
-7.077779e-07,1.388268e-04
2.931490e-06,3.227222e-05
1.525261e-05,1.538685e-04
-3.626757e-06,1.157105e-04
-6.330114e-06,1.781187e-04
1.525655e-06,-1.757263e-04
1.056726e-05,-1.638282e-04
6.806334e-06,-7.683432e-05
-1.500999e-06,1.241291e-04
-1.951976e-05,-1.285117e-04
-4.197630e-06,1.804058e-04
-4.683125e-07,1.811933e-04
7.805325e-06,1.457672e-04
-5.057618e-06,-2.436619e-05
2.762298e-05,-1.385212e-04
-2.096558e-06,1.410601e-04
2.639336e-06,-9.471512e-05
2.374690e-05,1.979315e-04
1.760496e-05,1.980125e-04
1.820094e-06,-1.691975e-04
-3.837805e-06,-7.362614e-05
-8.263334e-06,-9.646443e-05
-1.463950e-05,-6.449626e-05
5.112762e-06,1.909983e-04
2.654986e-06,-2.375881e-05
-9.148947e-06,-1.081347e-04
2.359426e-05,-1.389713e-04
5.295131e-06,-1.129672e-04
2.328175e-06,-1.797719e-04
-6.287773e-06,1.201200e-04
-2.948960e-06,-1.151184e-04
1.300284e-06,-1.389656e-04
7.579493e-06,1.426236e-05
1.123515e-05,1.951286e-04
9.453849e-06,-3.098108e-05
-3.404425e-07,-1.730665e-04
-2.117924e-06,4.914160e-05
-8.497457e-06,6.597603e-05
-4.189192e-06,1.751944e-04
-5.066825e-06,-7.158308e-05
-7.918474e-06,1.755612e-04
-1.972660e-05,-1.880880e-04
7.812584e-06,1.254256e-04
1.796601e-06,-1.810149e-04
-2.769979e-06,-8.542154e-05
1.551174e-05,1.693472e-04
8.537002e-06,1.304901e-04
-8.912508e-06,-2.199528e-06
6.436625e-06,1.878479e-04
1.337439e-07,-1.334177e-06
3.273917e-06,1.648500e-04
-1.177181e-05,-1.914463e-04
1.032242e-05,-1.717003e-04
-6.535234e-06,5.700965e-05
1.427933e-05,-1.375936e-04
1.721917e-06,3.069818e-05
1.270078e-05,-1.674597e-04
1.605324e-05,1.506284e-04
-1.361218e-05,-1.893454e-04
-8.419114e-06,1.271341e-04
-3.342481e-06,5.779386e-05
8.594478e-07,1.863236e-04
-9.885254e-06,-1.809542e-04
7.895402e-06,-1.434783e-04
