-1.356771e-05,-2.768037e-27,-1.797799e-05
1.139639e-05,8.994993e-28,-7.556188e-05
-6.994117e-06,3.419583e-27,-9.980640e-05
2.030403e-06,-7.535835e-27,-6.682578e-05
1.529839e-06,2.429870e-27,-9.757219e-05
-3.558085e-07,-1.212674e-27,-8.048964e-05
-2.271287e-06,-6.123003e-27,1.933153e-05
1.467629e-06,6.137114e-27,-8.651812e-06
1.196876e-05,9.795553e-28,8.765830e-06
-1.074424e-06,-9.556960e-27,-2.786373e-05
-1.274742e-05,-1.443061e-27,3.808837e-05
8.728241e-06,3.640888e-28,-8.601709e-05
9.862447e-06,6.523320e-28,6.018334e-05
-3.269278e-06,-4.192795e-27,-9.675440e-05
-2.598920e-05,-4.459358e-27,6.624953e-05
-5.866113e-06,6.578020e-27,-4.172661e-05
-9.843229e-06,-2.140626e-28,-1.301270e-05
9.292449e-07,-6.769464e-27,4.450006e-06
9.568367e-06,-8.001396e-27,-1.017324e-05
1.206556e-05,-1.548043e-27,8.407142e-05
1.053532e-05,4.847247e-27,-4.635876e-05
-1.588235e-05,-1.891392e-27,7.730651e-05
5.058645e-06,-4.524885e-27,1.700629e-05
1.593252e-05,-1.572103e-28,-4.920803e-05
-2.352510e-06,6.322267e-28,8.446295e-05
-1.885350e-06,2.639722e-27,-5.844885e-05
-3.529042e-06,3.422505e-27,-1.007289e-04
5.788863e-06,-7.972592e-27,-9.371508e-05
1.041502e-05,-2.351177e-27,9.665883e-05
7.650109e-06,-2.361778e-27,-9.153730e-05
-7.279729e-07,-1.685200e-27,9.691852e-05
-1.351693e-05,2.959284e-27,8.071584e-05
-1.624560e-05,7.954430e-27,-6.468507e-05
-6.457376e-06,3.948433e-27,-1.026278e-04
-4.408518e-06,1.483542e-27,3.598008e-05
-2.083104e-05,-3.751284e-27,-1.090387e-04
-4.836357e-06,1.377745e-27,-9.884124e-05
1.473749e-05,-7.098932e-28,6.657366e-05
3.622058e-08,-7.295272e-29,8.011302e-05
5.953871e-06,-8.887751e-28,6.775628e-05
9.339633e-07,-3.897881e-27,-5.632410e-06
-5.015128e-06,-2.540627e-27,7.848283e-05
2.032703e-05,-7.851524e-27,6.540684e-05
-9.068632e-06,-2.382360e-27,-6.854423e-05
1.970864e-05,-2.106167e-27,7.919547e-05
3.225269e-06,-2.295735e-27,7.868702e-05
6.944005e-06,-1.519654e-28,7.307917e-05
9.609081e-06,2.482394e-27,8.476064e-05
-3.714418e-06,-2.285466e-27,2.096450e-05
-1.706569e-05,2.643028e-27,-1.044503e-04
-1.213272e-05,2.200023e-27,4.723414e-05
